               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 107,            0.025941,           0.0060473,          0.00056221,             0.98407,             0.99091,             0.99446,             0.71827,            0.023204,           0.0060911,          0.00036478,            0.026903,            0.026903,            0.026903
                 108,            0.026501,           0.0061584,          0.00040637,              0.9943,              0.9965,               0.995,             0.73649,            0.020441,           0.0061607,          0.00024467,            0.026836,            0.026836,            0.026836
                 109,            0.026134,            0.006231,          0.00038015,             0.98776,             0.98986,             0.99464,              0.7348,            0.021764,           0.0054455,          0.00020595,            0.026768,            0.026768,            0.026768
                 110,             0.02619,           0.0063523,          0.00043015,             0.99484,             0.99908,               0.995,             0.66645,            0.025926,           0.0057402,          0.00019331,            0.026701,            0.026701,            0.026701
                 111,            0.026178,           0.0061912,          0.00058027,             0.99652,                   1,               0.995,             0.68581,            0.023541,           0.0057859,          0.00022674,            0.026634,            0.026634,            0.026634
                 112,            0.026251,           0.0062749,            0.000526,             0.99548,             0.99925,               0.995,             0.73336,            0.021215,           0.0054245,          0.00023408,            0.026566,            0.026566,            0.026566
                 113,            0.026139,           0.0063458,          0.00062246,             0.99558,             0.99091,             0.99474,             0.73617,            0.021561,           0.0061817,          0.00024371,            0.026499,            0.026499,            0.026499
                 114,            0.026231,           0.0064103,          0.00045495,             0.99394,             0.99749,               0.995,             0.74068,            0.021239,           0.0057592,          0.00022588,            0.026432,            0.026432,            0.026432
                 115,            0.026358,           0.0063098,          0.00041467,             0.99736,             0.97948,             0.99448,             0.70817,            0.023049,           0.0063686,          0.00050874,            0.026364,            0.026364,            0.026364
                 116,             0.02618,           0.0062403,          0.00059298,             0.99605,                   1,               0.995,             0.74425,            0.020408,           0.0053034,           0.0001987,            0.026297,            0.026297,            0.026297
                 117,            0.026115,           0.0061938,          0.00053343,             0.98839,             0.99903,             0.99491,             0.74821,             0.02117,           0.0055208,          0.00032825,             0.02623,             0.02623,             0.02623
                 118,            0.026485,           0.0063647,          0.00064515,              0.9892,             0.99864,               0.995,              0.7125,            0.021997,           0.0057383,          0.00018606,            0.026162,            0.026162,            0.026162
                 119,            0.025809,           0.0063092,          0.00065431,             0.99261,             0.99091,             0.99491,             0.72334,            0.021849,           0.0057392,          0.00019732,            0.026095,            0.026095,            0.026095
                 120,            0.026155,           0.0062851,          0.00049009,             0.99201,                   1,               0.995,             0.73838,            0.020854,           0.0055752,          0.00020804,            0.026028,            0.026028,            0.026028
                 121,            0.025492,           0.0060851,          0.00049196,             0.98165,                   1,             0.99473,              0.6809,            0.023037,            0.005682,          0.00022354,             0.02596,             0.02596,             0.02596
                 122,            0.025856,           0.0061087,          0.00055405,             0.99116,             0.99831,               0.995,             0.73649,            0.021182,           0.0054846,          0.00024695,            0.025893,            0.025893,            0.025893
                 123,            0.026224,           0.0064414,          0.00081541,              0.9952,             0.99091,             0.99491,             0.72018,            0.022047,           0.0057459,          0.00020509,            0.025826,            0.025826,            0.025826
                 124,            0.026004,           0.0060953,          0.00059541,             0.99332,             0.99091,             0.99491,             0.73919,            0.021305,           0.0054207,          0.00022469,            0.025758,            0.025758,            0.025758
