               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   9,             0.06656,            0.015588,           0.0062998,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.014567,            0.014567,            0.014567
                  10,            0.064764,            0.016161,           0.0058338,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.013473,            0.013473,            0.013473
                  11,            0.065168,            0.015667,           0.0059434,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012379,            0.012379,            0.012379
                  12,            0.062662,             0.01531,           0.0051645,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011285,            0.011285,            0.011285
                  13,             0.06132,            0.014939,           0.0048657,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01019,             0.01019,             0.01019
                  14,            0.059311,            0.014257,           0.0035783,             0.42885,             0.40256,             0.42485,             0.13279,            0.074574,            0.014072,           0.0018108,           0.0090962,           0.0090962,           0.0090962
                   0,             0.11346,            0.027883,            0.022354,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.082268,            0.014844,            0.014844
                   1,            0.088068,            0.029588,            0.015707,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.063856,            0.029765,            0.029765
                   2,            0.086259,            0.029257,            0.012599,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.045172,            0.044414,            0.044414
                   3,            0.085744,            0.029678,            0.013352,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.044346,            0.044346,            0.044346
                   4,            0.080484,            0.029169,           0.0096796,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.044346,            0.044346,            0.044346
                   5,            0.076978,            0.028084,           0.0079585,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.043939,            0.043939,            0.043939
                   6,            0.073296,            0.027938,           0.0067518,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.043532,            0.043532,            0.043532
                   7,            0.071177,            0.027672,           0.0062326,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.043125,            0.043125,            0.043125
                   8,            0.069462,            0.027017,           0.0060534,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.042717,            0.042717,            0.042717
                   9,            0.067839,            0.027274,           0.0059548,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.04231,             0.04231,             0.04231
                  10,            0.067225,            0.025636,           0.0055316,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.041903,            0.041903,            0.041903
                  11,            0.064804,            0.024804,           0.0057633,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.041496,            0.041496,            0.041496
                  12,            0.064806,            0.025325,           0.0047821,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.041089,            0.041089,            0.041089
                  13,            0.064271,            0.025561,           0.0051678,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.040682,            0.040682,            0.040682
                  14,            0.063019,             0.02595,           0.0049045,             0.52681,              0.4641,             0.36236,            0.094987,            0.084695,            0.011606,           0.0011835,            0.040275,            0.040275,            0.040275
                   0,             0.10348,            0.026553,            0.021411,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.089541,            0.022116,            0.022116
                   1,            0.082855,            0.025538,             0.01349,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.07706,            0.042969,            0.042969
                   2,            0.082085,            0.025261,            0.011643,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.062782,            0.062024,            0.062024
                   3,            0.078625,            0.023922,           0.0088096,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0598,              0.0598,              0.0598
                   4,            0.075644,            0.023176,           0.0079845,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0598,              0.0598,              0.0598
                   5,            0.071199,            0.022452,           0.0062357,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.057103,            0.057103,            0.057103
                   6,            0.068346,            0.021796,           0.0063555,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.054406,            0.054406,            0.054406
                   7,             0.06463,            0.021428,           0.0052558,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.051709,            0.051709,            0.051709
                   8,            0.062718,            0.019706,           0.0039871,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.049011,            0.049011,            0.049011
                   9,             0.06108,            0.019239,            0.003881,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.046314,            0.046314,            0.046314
                  10,            0.059948,            0.019136,           0.0043362,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.043617,            0.043617,            0.043617
                  11,            0.057616,            0.017706,           0.0032009,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.04092,             0.04092,             0.04092
                  12,            0.056376,            0.018486,           0.0032889,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.038222,            0.038222,            0.038222
                  13,              0.0554,            0.017652,           0.0029737,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.035525,            0.035525,            0.035525
                  14,            0.054252,            0.016899,           0.0028929,             0.75095,             0.81396,             0.79013,             0.27411,            0.063004,           0.0078621,           0.0012228,            0.032828,            0.032828,            0.032828
                   0,             0.11437,            0.016992,            0.021902,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.099455,            0.032031,            0.032031
                   1,             0.09861,            0.014816,            0.016341,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.09766,            0.063569,            0.063569
                   2,             0.10171,             0.01502,            0.015469,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.094613,            0.093855,            0.093855
