               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 141,           0.0085462,           0.0018856,           0.0004077,             0.89487,             0.96055,             0.96382,             0.70151,            0.027124,           0.0082121,           0.0014041,              0.0037,              0.0037,              0.0037
                 142,            0.007407,           0.0017429,              0.0004,             0.89501,              0.9609,             0.96382,             0.70336,            0.026685,           0.0083208,           0.0018461,            0.003655,            0.003655,            0.003655
                 143,             0.00778,           0.0017836,          0.00040432,             0.89292,              0.9516,             0.96562,             0.71423,            0.026517,           0.0082874,           0.0018767,             0.00361,             0.00361,             0.00361
                 144,           0.0081636,           0.0018424,          0.00040551,             0.89493,             0.94737,             0.96222,             0.70728,            0.026796,           0.0082769,           0.0017924,            0.003565,            0.003565,            0.003565
                 145,            0.008104,           0.0018304,          0.00040419,             0.89475,             0.95532,             0.96079,             0.74187,            0.026572,           0.0081854,            0.001595,             0.00352,             0.00352,             0.00352
                 146,           0.0076354,           0.0017497,          0.00041305,             0.89495,             0.94674,             0.95385,             0.71478,            0.026824,           0.0081367,             0.00162,            0.003475,            0.003475,            0.003475
                 147,           0.0077244,           0.0017711,           0.0004231,             0.99281,             0.95604,             0.98579,             0.72441,            0.026466,           0.0083447,           0.0016595,             0.00343,             0.00343,             0.00343
                 148,           0.0073217,           0.0017219,          0.00041713,             0.89464,             0.96016,             0.95542,             0.72831,             0.02696,           0.0088434,           0.0018406,            0.003385,            0.003385,            0.003385
                 149,           0.0074161,           0.0017124,          0.00040378,              0.9823,             0.92857,             0.97565,             0.73911,            0.027881,           0.0091486,           0.0019446,             0.00334,             0.00334,             0.00334
                 150,           0.0075699,           0.0017179,          0.00038564,             0.88992,             0.95862,              0.9525,             0.69868,            0.027385,           0.0088015,           0.0016181,            0.003295,            0.003295,            0.003295
                 151,           0.0074332,           0.0016979,          0.00036633,              0.8944,             0.96429,              0.9595,             0.71324,            0.027392,           0.0086317,           0.0014632,             0.00325,             0.00325,             0.00325
                 152,           0.0068894,           0.0016156,           0.0003578,             0.89475,             0.95221,              0.9595,             0.71867,            0.027362,           0.0085506,           0.0015935,            0.003205,            0.003205,            0.003205
                 153,           0.0070038,           0.0016305,          0.00036648,             0.89522,             0.94239,              0.9525,             0.69984,            0.027516,           0.0084181,           0.0015176,             0.00316,             0.00316,             0.00316
                 154,           0.0072884,            0.001683,          0.00038261,             0.89533,             0.94048,              0.9563,             0.70494,            0.026891,           0.0083857,           0.0014511,            0.003115,            0.003115,            0.003115
                 155,           0.0070892,           0.0016508,          0.00036952,             0.89533,             0.93996,              0.9595,             0.73894,            0.026485,           0.0083609,           0.0015225,             0.00307,             0.00307,             0.00307
