   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.92432,             0.89286,             0.96978,             0.52127,            0.034827,           0.0093632,          0.00061569,                0.01,                0.01,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                 0.1,                 0.7,             0.46564,                   0,             0.13289,                 0.5,            0.063866,               0.001,                   0,            0.087063,             0.21369,             0.79947,             0.82348,                   3
             0.99186,             0.99266,               0.995,             0.68198,            0.029808,           0.0084286,          0.00055237,            0.010546,                0.01,             0.95571,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                   0,             0.72566,                 0.4,                   0,             0.16913,            0.095168,            0.095542,                   0,            0.056656,            0.077664,                   0,                   0,                   0,                   3
             0.89187,             0.73214,             0.92402,             0.48608,            0.040543,           0.0094986,          0.00096283,                0.01,                0.01,             0.91189,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,               0.015,             0.76159,              0.3477,            0.064893,                 0.1,                 0.5,            0.050779,                   0,                   0,             0.48084,                   1,            0.041834,                   0,                   3
             0.87026,             0.88471,             0.90605,             0.57764,            0.036995,               0.011,          0.00086079,                0.01,                0.01,                0.98,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,               0.015,             0.77284,                 0.4,                   0,                 0.1,             0.55165,            0.066654,                   0,                   0,                 0.5,                   1,                   0,                   0,                   3
             0.52235,             0.90213,             0.73314,             0.33466,            0.048339,            0.013012,           0.0035431,           0.0017341,             0.10444,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,             0.05867,            0.078482,                   0,                   0,            0.016851,                   0,                   0,               0.001,                   0,            0.087063,             0.21369,             0.79947,             0.82348,                   3
                   0,                   0,                   0,                   0,             0.13012,            0.013573,             0.02749,               1e-05,                0.01,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.032354,             0.78099,                 0.4,                   0,           0.0087084,             0.48864,             0.08368,               0.001,                   0,                   0,            0.029146,                   0,                   0,                   3
             0.84226,             0.93108,             0.97727,             0.59448,             0.03515,           0.0085754,          0.00088081,                0.01,             0.04507,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                   0,            0.079068,             0.43597,                   0,                 0.1,                 0.5,            0.063866,                   0,                   0,            0.087063,             0.21369,             0.82907,             0.88879,                   3
             0.82071,             0.80422,             0.91975,             0.61942,            0.033275,           0.0087395,           0.0044029,            0.010546,            0.010507,             0.92108,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.059442,             0.72566,             0.31839,                   0,             0.09243,            0.095168,             0.17132,               0.001,                   0,            0.077664,                   0,                   0,            0.085664,                   3
              0.8029,              0.8358,             0.91158,              0.5333,            0.032419,           0.0085316,           0.0040359,            0.010546,            0.075961,             0.95571,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                   0,             0.72566,             0.40966,             0.01673,             0.16913,            0.095168,              0.1011,                   0,                   0,            0.077664,                   0,                   0,                   0,                   3
             0.98626,             0.80871,             0.95897,             0.58383,            0.036916,           0.0092716,            0.001466,                0.01,                0.01,               0.937,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,                 0.1,             0.68008,             0.47887,                   0,             0.21203,             0.47635,            0.063866,                   0,                   0,            0.037536,               0.219,             0.79947,             0.82348,                   3
